Consumer_Key,Affinity_Key,Affinity_Category,Affinity_Subcategory,Affinity_Value,Affinity_Type,Affinity_Score,Affinity_Last_Modified_Date 
BwcPvog3TJ1rQKWrWZ0C2jEZmIvJCERD3YB99zjcKQfVCLRdcFLAPMt3gscBBTdx,D3C83UWARHMRVyCZ8R8LBjwaqMKBrsVNrjYhomJfmoXjlzP9FVGNMVyANVeuC7SV,TV and Radio,Radio,,Calculated,3,2023-05-13T00:34:55
1320AKYskiRT9j1AxNRFk2x88IDoIXMx1GDRvpsDChFdZH4ogxsn4YdIkbxHyxeG,LxhRuygbCaRwuMlDHkDYFP1fNweY1Bk80mdbDCU3Wxca8Kp2EY6A1oPE8crQJodM,Leisure and Entertainment,Comedy,,Calculated,2,2023-01-30T05:20:26
DrzTm3sad4AushpbVgDNUsdvNwjP7pc2ecF9tRHoxJz2llS2AFZFce4JGto3U0iT,evQUi6ihk1pjLQ990tf363hFRlGUUqZUZlFxgZ5BuVV7HgEk8KWA3au8swRYLpos,TV and Radio,TV Channels,,Calculated,5,2022-12-11T17:36:22
kNA9THtM7yITbZQ5zRHSicU5U9iMkYl70tZ7InHJ7t82uvIIiQAsM3ccbvAfXmGf,feLuWhBM2NDOYgcZElqQbRg5rQmbmm12c1qFDTNLK8x3z8UiN3I2w4MX0ob48OHt,Technology and Internet,Technology and IT,,Calculated,7,2023-01-04T05:07:57
nBAsGKRmY6h8gFr4P0J6gOP3LpjCVtVOlNUNIARN2lOjlo5P4hx61aoqWPofxjle,Lkow0ncnKtgXf05Xq8Vi0LadaCsGEWqofwmf6YduaWS36iVq9LpwTcmAMDzi0cEg,Leisure and Entertainment,Bars and Restaurants,,Calculated,7,2022-10-24T23:31:15
QXvOTwHpgwzqUVC68SD8npssrWyjm8d9PoAvSU5FCKsoAhjO8e99ENVsE5Oph2M5,0XdxkPc2VhIyFop1kwLDezVfFsuNb7Z5nR9vWrDaI6hphptSDqqjb6QZZ3QwdMqX,Consumption_Behaviour,FIESTA,,Declared,10,2023-03-20T03:04:38
QPM2ef5DvPqCzNZ3cbEXuhZJt4ICbnQZJIRZbaM3KIjlcEmA1RoK5ZmH5uaBvzAk,Sbp0SwSwSy2LPWgWX21DevSB3n0XqTs8puLlv1F4NziBXIHo6EgMSZpZZCk1PUxj,Consumption_Behaviour,COMIDA,,Declared,10,2023-04-15T02:27:12
YwuHEArvTapC6UZdOoyGacEeVuzRdzvJUNh9KiYWFG6MWudtrGf7U08ujT5enaNF,dIIdYJg4XxfzxHqQvW5zMylHIp0BuQaarEeKWnNpf7DaFI4KOWilNDE90oeUUXUc,Consumption_Behaviour,CENA,,Declared,10,2023-01-19T20:57:22
ht4rHHnoqEHmCy11AkZuyLb1UG4bZkCtw6KF4kaIeps0b0Q4scA4aA6Z3KNNgER5,UfBOxpJV6NdKOpLSZa7Pi0jSyABpdocf4Pqb6FYqiiw2b0tIuqHr1QzGOoIieBPZ,Consumption_Behaviour,APERITIVO,,Declared,10,2023-02-07T16:07:58
JZEspq7h3GP9Qb66HLkoM9FKjh3mNJI5LdyCdVNaiOhjT54ZOgf0eP9aGyaY4sT6,Gu17fo0wh8gmzYYeSLeSrFg81ZSXsBmEcdRyeWpXSUrsqmwqsgBVdqtcAhkKBh1n,Consumption_Behaviour,FIN_DE_SEMANA,,Declared,10,2023-02-09T21:29:09
wreTp0t09BidKBmgZoPC200WO4sfKbf1nBN4fmn1KvmzU6CS3LnPAO2HXKdl9rnC,FSfNrymkhJAhqUDifCBj9eVVUBePXgq9T51x4FObKUVyRqpQUvlsZ14NvSVZhkmu,Music,Music,,Declared,10,2023-02-08T03:15:24
X0ha9obxNuO0O6ZJxI0ebv1aZdIkhrhmUNJjrtu8aE5epcATJhYzuKRLThnr2Do1,ASs92XDP5AVSnZSTtUZjO0T9FwmCvs656ZZ4I4lZ1Nd04FcjVB2WO96fmQhj8Tdh,Food,Gastronomy,,Declared,10,2022-10-31T19:14:47
5ubR6Dm2Wms8NMVdg0uI71feS7deqiDyrzCAPZgEU9aQRR6wQks1CxvcHxuURZDX,iaQCrMzogwr8TJyu31lfufAoJVQmYLn7vAV22LHTV8izo6WMJZqKXDC2Iv1Xtlvn,ALCOHOLIC_BEER,AMBAR,AMBAR,Declared,10,2022-11-04T19:40:38
myq893SMwRyEveOJdDEX5qPPMaVgJO0mALFF5B4iQUagZJX1eEYKP0xDk0HOWJ1m,HwyszUwHhU7uOW9xTcspMArq8AO9GaaTeCN6yeUGEku9dTDRX23PxAIALRUV9Yl9,ALCOHOLIC_BEER,ESTRELLA_GALICIA,ESTRELLA_GALICIA,Declared,10,2023-01-20T22:26:04
nIejcD2XjiEM0a2v9K5gHfAKXZCvqYzYmNtcvN3aGMj5HAcsF560JKAurUQan5bf,nUQidjODlZmnhrTdoZ6RDhjCEanjz349FKRhtMK2HltS9YtrGrqDzJu8cQ46c1h8,ALCOHOLIC_BEER,SAN_MIGUEL,SAN_MIGUEL,Declared,10,2023-03-20T23:45:46
9Cdi7joqte0NsdlL3UIkLFpYwn3dlzIdxsRijiLEmkEoiqEl2AclNgJhpo43mE6a,CARi3uKjkOVYC2xuJelI6YDQrHtd5DH26hd4haZ98QrBn5es0GKf2ZfgmzxrQkS1,Shopping,Shops,MERCADONA,Declared,10,2023-03-04T06:27:07
hVhxoAMvNHmVy6x5Wy2kx54r2jKaFSx7rjMcPU8eDiucFTYe4uYDjEP1zNuiIu9c,8qVzZhWPSyLKDAPY2v9uZnlrOZJFUJ4kMwKtDmVIuj6yznbyu8Sz52oKh5rJOjH2,Shopping,Shops,EROSKI,Declared,10,2023-03-16T06:59:13
lP7yLAhCAeoj6sH4bZIyuGGwLFOeyjR8WRmv8R0DcuvpUiLLeQMq7ovAaIxtB52p,09eDLhRUkw8JhwFkIQJvJNso8TCkWX9fEJI20Tkn9IPF2nsBI4sGPySzhovn2Kg9,Alcoholic beverages,Beers,Cruzcampo,Declared,10,2022-10-12T00:31:00
AX2AlROMV4wyGh74TKl7pYiUzwH8d2ytHafwB7Rk6g5aVi54WE9xQnRMCbR1byRk,jniOgxNr3AFOgi8o17ZWsX1ZspK5zzfrYylm5v3JfbHzBMexLJit50fBTmE2TAqr,Sports,Sports,,Calculated,6,2023-03-17T02:12:08
J1pLWvM4m25CneslwLMX23Qyxsh2vpPe8AOnanolEyHDO2tX61ZWESLrNQMpXAco,nh5e83KUn21nsZ2yjlfya3DPzV72tVdkMCHmGE7uI98mG34MUB9Nd6CzKxuqzJUp,Sports,Athletes and Sports Personalities,,Calculated,1,2022-11-01T19:19:09
D7OuCHzTMe2ZXJ4RfnyIE1B7ZodtttOKFtq7bf2CU4PcRxDV4KLs2gPXLE1QHdB6,Q72svs5BWQstY5UIwB0xX54ajG8Cfahg0cjLhRUZqXMGzaOX1SbWYJuTOWiSs4G9,Shopping,Interested in eCommerce,,Calculated,4,2023-01-05T17:48:38
h26vtmm6GkuOo4PVH5lr49yf3ZIe2ShhlzSjSX0PNyInegR5CqDYYUTq1ICZaWm6,ANu9EMDmHWj6U9hFxxx9jtWxLFMNfPNcvnvdOEEOwPcklGsyq5vvrmjZe7T5ZKx1,"Cinema, Theatre and Musicals",Actors,,Calculated,2,2023-02-07T12:21:03
dkvwNfC4qiFHB2XGGH5EKb79VoDeGg22ag6zfYyajHefdTQy3LfBU9gcDVM0mAlz,YkrNo0GBWSfiP33S1bFOrNBx5IViRVRUH28dwMcw2xrVWrvJ8xc7KwAucezz937X,"Cinema, Theatre and Musicals",Movies,,Calculated,5,2023-04-02T21:46:09
tEZSss9sDazMY6yOZbboL9APbL5FqeJyO2Nnhg65wJfSVNZwUKOA02Ai9hVHLPRd,gdjvjuVH1cZyk4pyg7beuRkFm8ji6iTDVLZbrU9ufSvcXHtN2rGzexrjIekirgSW,Soft Drinks,Refreshing drinks,,Calculated,4,2023-05-27T10:09:16
haeU3sWb6pYf9eJscefgiJBKaWL8oI291ihWkH4OETpXlZxD2cGATDswiRcyzHH0,xRMqmrW0cwH8UsA6gMg0HBNlnkaGfbAE7w8ZIHviGs7eVrnEvBVSlcMKGVfSKReO,Women,Communities,,Calculated,5,2023-04-04T23:29:48
sXCwDDPlRpF326cw29MUgKN6kb7QjqrwEdb5ALp0teGK3gUBelUcu6hYVTL5n3gE,nTtUnTFXTEq2VhEtIrYosm9ZdorWGhocxiuPAaAZ5O23dSMms8mMVJ7R9DJHDKRH,Technology and Internet,Apps and Online Games,,Calculated,2,2023-05-24T03:54:41
Vt0lG8lIEqfkEKpOS2ub8qCKFxekdmoYCGvpwoWpjWDn7BpD3bGRBB9uYko8BFj8,h9q0YA0TnrrluLE0j6Mpgj7EOKU1EG0Plf18SaQGroPJplFCeuC8LqloCuVFMlyQ,Alcoholic beverages,Beer Culture,,Calculated,4,2023-04-16T20:29:41
PFajSF35fplnHTAdhiQccVJIWxJGnhKDFyQAqQP8zpjeA5jRhy32iHyqPalsCTv2,ZpKZ21GY5YQgu4OcQNxMHLoreEOjjYt02WDfBkulC34kmPwN7ZhZ1x8LNjBT8Z6D,Alcoholic beverages,Beers,,Calculated,6,2022-10-11T15:02:45
zDPhTFGEypZgTWl2YTb63LjTC7RcUacJkRY2cuNAGhhojeePxl8sHtDTDJIPrDdv,RzUzYcLTmttjJwHFdKoKaHTVfPuZO2vchNtj3PwCepfdsZ5SCyQr7ye6r6VUyYjU,Food,Gastronomy,,Calculated,6,2023-05-19T17:26:14
ZoyeFZIGaFZudYBO13iQcHZx1Gw5rfHaHHnXmXeCONCRHAZJSYi4nvteSNdCBpEL,tbkKAqQsmyGpLMI6kAxhjprZCXFbguNpdpWRPCrumzzoaoCYSdGGHWlrx0dTRPDB,Food,Cooking and Recipes,,Calculated,7,2023-04-29T01:44:30
jqG9uy9mzlJxrcC7X1YrVkxuu8t5iCs6MleV02VSVkVJzZ4Ot5vVjnGAqcSgBBcp,itLmOCThAD2jKLEvTYAr8EZRuzEVuzpRUE1nzaGjbxIiV4mzOh4X57c3G90S0axF,Food,Gourmet products,,Calculated,6,2022-10-05T10:34:18
mHcxPvD0G0vglIql4qGKsAgwpNQ6IHAZVJqyUTMQ43S2FUHMbBekjOdhLWqHATo6,roArDBZxSwipNjNngzGsh1nH3bHC9mqMjZbZrzeL5QiGEBXfxhSr0Bjq73MFVuBD,Food,Snacks and Nuts,,Calculated,6,2023-04-25T04:43:47
T9wanwOnyQ5IX8daMmxEY6E23KGcoHwN7HhJ9LQkNcY4brmVNNscCfxCrAcDG0gs,zHzSctrdeo3qs9ftDke6hScHHPgluEgG3UOFY5TKFoVqLayAMDP9lw2ZRCITr3t8,Food,Canned and Ready-Cooked Meals,,Calculated,4,2023-01-30T06:34:38
wyCDqLYJ1ye7jtc71v2LxYlgMp2jVe8J8aGnP9FEFEbvwaZP22xBy8qysjhuWH6s,fg25578kw9txyNPZxrYvBjkn5HqYu6Kvpf6deMgoIauwHBP1IhjpHH7V0DcsAMSs,Food,Healthy Food,,Calculated,10,2023-02-03T23:37:14
tgFzj3r8AwGf1QvPfM6seuwsIgO8klQM3UQQNm7m8q89nusJPJhVk30Lh164evaS,wllcDxOE3N3Osjd6jCG5CwIE8AKpRoXfOrk1xbDyLcZ1vtOegZxUHSv6ZysxxJBa,"Health, Hygiene and Wellness",Well being,,Calculated,5,2023-03-05T22:29:08
bbGoVNRLU0cxYnn8yMbs5Kgp1aF8TgwdhHhFZjofQgCgaBS8n7SrAA4hNfDpXywu,aojRKf52DipFHDVoaqmf4831zNUJBk5w5QsUEFyQH8arqoRJtCOG6Mw2H8yxXd6D,Sports,Fitness Lovers,,Calculated,3,2022-12-20T02:04:16
NzE9xVptjInBDHCh7s8DL7swli0JEF7ORVXgQJdQaiP4FIaitFyyUVz1mf6tyEYT,xnNV5bY9z6bOt9qEYzB7XYemKkntA9RGiCbQLJJZvaaCMmaVoWASsUWZEbeE4J8r,"Health, Hygiene and Wellness",Pharmacy,,Calculated,6,2022-12-30T11:12:44
4l8CPLBmLj1lE52VjDTAgNCZmKfKuJ5bcroP1rh3nUtSbJNF7WhuR6EJDynEKcG6,A5tW2s1FuDMNRRxzERjnm3Dc3gGL9beufZ3RSOKzIuG3H3epRm7rC8JRE5T1duqH,Home and Housing,Household Shops,,Calculated,6,2023-01-18T06:52:30
sGY0IOp9aeGqw1ArzCvFDu3jJC9d4KS5vl2ucwbhEX49A0GlqcKfu6FqvfASMG7V,fgWGpfRlybq4QIrfDkpvgBD38bMxBvo4uwn1KUBI1MJlBCYijjiFqt1hqAbSzxlj,Electronics and IT,Shops,,Calculated,3,2022-12-01T00:26:44
pNIKrmQ2G2HiFQV8l5CJAaIl28OI8OpGPs3MxIotYCZj4glsjNrUa219l6uyeZvp,gfLopYRSGqKpAYyttPUViemn2lPs2cis8ofuPUhnTHQfAvCQ4vfbK7R5HrW0iRve,Electronics and IT,Shops,,Calculated,4,2023-03-12T22:54:08
QLdLYyLrG8gLsX4rsutY6LWunVPBjx2fpFfvBWr9PShXj5l9bwYnhMTRUqqarLDY,xb55M2InuP2HgNnuc7CIbqYxCgyQ6NXLqJoN91BtaWWtkF9784hLT1JtyP5sWeIm,Shopping,Shopping Centers and Malls,,Calculated,4,2022-12-21T05:48:55
yM2hfeKqpVxdGWvQm4Bgm2IfYG9ZYXvY4jvOXJ7Wzl4iGbQaQjBXYDV5dUYBTwkq,3eVNsHI90US59cSx9SE5ENp7SQGBu8OwOhepUpO0TAPontMY0ka3VahNRjbcsPL1,Home and Housing,Household Shops,,Calculated,10,2023-01-16T19:17:42
cnQEriC4pJUWxhnJUvezwc57ShdAI8OqahqC6NPUAbRpEqSGWuMp5EBRXSGkw8yX,bEmNuvy6XrsoTo1fOoWENiG09Cw5ZYF5zHd0GdFm7bzfdZPq8ttNR9U70hKwY59R,Electronics and IT,Shops,MOVILES,Calculated,6,2022-12-26T01:56:20
6PrTSFDRH35NpFMZaaNL7V8e1IGpN6oNLWZSEUwuxsE7Bj7wg4YhQ6z0YVClTR7D,j3llxhmODy6ZfeN0yD9YfLmpWqu7Hhc7Koj5tLliB0Fb4QQbeeYh30pqO160NRJg,Electronics and IT,Shops,,Calculated,9,2022-12-05T21:32:35
uH2NvmldSYs0zMOB99cTjRVcFCoVFshTEvQH35Oayu4BYDKDkAKQzSedjZqW2Ubq,ligZdVMuE1gSSd2jGwRb16M75E2vfEuhLeqsEv1zkFDxYRIjZ52smbyRNHfLc4t2,Fashion,Brands and Shops,,Calculated,6,2022-10-19T14:08:57
qB2Nw5G6meeScuBhdRCQon3ILzP4b6tHxkFSVX4VQl53lNGN4DQ68RFrFWLbkbKb,NTnWVgkoeqYyf3fZqvVzX7Su5mneLfF2aDWTROWaPraFMdBJIyWem6XeJ3RHFLwE,Sports,Other,,Declared,10,2022-12-21T03:50:54
LHXt8qCv9uQsh89OsJ9vt14knumTImZWG9qjzyp4LcladiEFh05WkDvbjrJ0QRuB,Yptn94K6YFJA2nm0kj5hgsxxSDQYXquxIRnVyWDUlCFE64p4gLNPjUEcQC2apkw9,Music,Music,,Declared,10,2023-05-06T21:21:00
IBkCZKC51gWE26Jmo3tK2wLgxRkxm9fOwTMKfZ3HKgegY4tJ4SdqVZb8CDdCUoAK,2COUWA1uHkeEQC4CQXSYvVoWl24lOdWa4TrRzD6lj3oZCzyYoDYJ2HjJIsbARVqU,Arts and Culture,Arts and Culture,,Declared,10,2023-04-01T03:33:50
WtzKsNmwp9rUHDjID7GaKpJbXPlqxa1Q2EGV3LJowsp8cu7tiXB1UcSg8qh7mvh9,MXLVz6DdM9BLEnhLsxb5hh4FZMuV3hrUlV4TTHF8MEgOUNv7pEd2p1qY4FfMUek5,Food,Gastronomy,,Declared,10,2022-10-02T21:23:08
UoG6dyNuZkN7n2qAJLXzniWXHTxcrz7fWsk49MNUYd2QoTx1luzRrfVol45aKjkd,U3oKccrdPmbUR5gZYkZRoY7r9rEHYusgiK0recPFKG2EAq82oWhJFDpRmmBkuhFB,Sports,Other,,Declared,10,2023-02-04T21:58:58
8XARpF5YVTxQFxZZB6ANDTUsg99agc0qb0kW4f539cH88rwhsDVg1R0J5WxHU0MZ,lEXsn57AIJTaYmvuZOeS3iJxTK0CFsS4tImbSswLX36T4xiuShVKfuJ6S7tmJAFS,Music,Music,,Declared,10,2022-12-31T06:51:30
4faReFJvhcyVV10kyZLJ6somV6SsopNElXN4lfwLF2GY0IuWc3eCvKTNluQoY3Bd,gpXb6cXPP9IKvijnmgmnN68KvKETghhDKTIfbIJFj25vsxajve3f0imggYMKYp6E,Arts and Culture,Arts and Culture,,Declared,10,2023-03-26T15:54:06
vryOvQP1VB9MbCopyck1v0inNtAAIa6usxJ6Hp6DhshSh8GqgKBxdEVz8ZGM1baO,EtZIsbWSZSPFGQnTsc28BgTSEKdIMRe4AdgcEfXINMLPBm4f7O99W646yJWuA7Bs,Food,Gastronomy,,Declared,10,2023-04-20T10:40:25
EXgvT5c59p26Pluv4KC930gi9LAypW6oXF9t0fMhWp3WV5ml0p8cynLMx7i832D6,t3w1sVbDl5DTFe3zK8hJcxR7It4vrjQJwCqHPAgxKgPm6XkybUWnYPlcIJhoXBu3,Sports,Other,,Declared,10,2023-02-15T10:58:29
wZTuB64gqPHIh4ktrvtWTObcJOMUat2Pcl7jqqL1n0YiEWq0S6booHdFjTuP1SNM,eNo9wPI5yRQLtsBldZ79Lq7vm7XilEhYkHCrlMETs4XTdYwWXtIWqQ47dGGPHucL,Music,Music,,Declared,10,2023-05-18T11:26:29
lDJUR7Jc2BYr38YgMvpKV5mStTtGwaByHaRscSua2Z1ZJhoLlhTSRDHKBYEuDW1I,EcPRHo83uNZd93aCKY0DjT1IUireeRdKuFY4S833zGb78xm3HZWIcXXMouIy7s1l,Arts and Culture,Arts and Culture,,Declared,10,2023-04-07T10:22:15
tZymJtcPWv608Q1ywKKhw0UZ9phjtKNG6GVqzqDKfdU5bzQz0NZ1ouWHxJzQdFbs,05RpeipSLDbt5D53p7D2QHA6GH8YxKw7jBoc5YCxQr4HtLb4FTRyJzY3YRfP09Zd,Food,Gastronomy,,Declared,10,2022-12-23T14:39:59
wP4M5yEJsRzAyNQfvSZci9r5zi9uKHQwCje1EYUjktRzIS1ZYMeMx7QS9oz4Ew9M,D7V60zjtTLPg6AAy3VootbnNJviCIjnA6en15Hz6EvbydtZaWJrSLFMmTQgAryK4,Sports,Other,,Declared,10,2022-11-11T18:18:30
o6dUoa5JpaA3YKTQPoCQi0BUYbBRyOs1avvKBe6nFu1mQPl3SQX4tIs78K4g1R80,UhgtXcEafKuLbrSADLWuYutzRmfJuHAd1V8i80UHdECYHIz1z6K2NCQmNv4y7FIc,Music,Music,,Declared,10,2023-03-27T06:02:52
UFeRryCBzMEWmuwbqup6wzIml7XmFllA91OjWvAZkRzNF4yDq607e6P1JkiyLnXR,D0S3ngiK17UJrk08cwm8iPMHJLo7CK4kpjwdL5wu7ygbpXYyb5rSAHdef5Rcd7Bq,Arts and Culture,Arts and Culture,,Declared,10,2023-02-28T03:41:58
oaiphk26splZ55SXH7K3q97Cd2wSDe00791YRyowqetdDnPvx6o54vEk1HvK9nYP,srVnQhB55P3nqcnXAM68zCrFyZ22WuqmE2sObvDYuk9psdLCttYYsPkXChxusp2j,Food,Gastronomy,,Declared,10,2023-04-20T20:15:20
Sqm10QnHj1Bla2z6GGrCaxUYor8mcA00fTBPyEcKBdfwerG54wXLODxnEhVhxX2A,qC1arfEDMmfAc9482c5190deYh16bucr4mMVbc5U79c2bI7s8B8yO4BwnfzwHhzg,Alcoholic beverages,Beers,,Calculated,5,2023-04-17T01:51:42
CvJ6EpMHfLLpS1cL9YvRs8ujuv2bMrdV9zf6S2effWzBhbCKGC5WMgjCgELVE2r0,wF4uNjbe0L7gfI8ElFXeO2J6P5GUW4V8X85RmBrfnIIBLG1uXW6Zoo3OFNjCpjBI,Food,Gastronomy,,Calculated,6,2022-11-01T17:49:04
DXALs9diGyiFaQxtLusVn7iYCArnaF8OOAC52ahqP8vnuT4Mw2SkGS3u8rHnvEYV,YrOhnpwR3MyzoV80LCmQyWn6TALBXqOeOWG9ZJT0uBNgRupSulcXjuUoVgZNbDWE,Food,Cooking and Recipes,,Calculated,8,2023-03-22T19:53:28
v7pbF6tis2MnBZXcuwOYk2xcByzjMtiG8LgPWQzojKGBDts2GI6Rkf3WslTPdKlr,TIc0vt8T09STNGlLcYMRdgCo5UqtqcHY16V1KBtsoM2ZiBi9viCEjF7425juive7,Food,Snacks and Nuts,,Calculated,7,2022-12-03T14:51:23
4j1tjRmhc0fIRzkQhHIm8fPS5oMSedepKgNnEyGIwzUrRP1BoSWFMpKSEguZr7Oo,Y48QVLVIIT8myp1R1YzcuNOY5uDx3juqG4walnfYPHyAtwMSb2Lik6cbBvCFd9qg,Food,Canned and Ready-Cooked Meals,,Calculated,8,2023-01-28T06:33:06
EoYpMUAdCmMzAjRBZ6c6OJ8Z3XS9CpiEmSOgMO7ONwZbOF0Tdi6o3J1XVezWKPwD,2Qs4RRbhNPCaK4EH6boOQbwC1jHvUQrIpVQhSafq3jGIAw46hOWkfKpShGiNVubK,Alcoholic beverages,Gin,,Calculated,4,2023-04-02T00:40:36
2zd1VmfcAgsbU68JXDknezITPkN7SBSAt196b1nC6R7SGNDZMgT0Gce2gygZMBnR,Urqh9m7lf1MM5y8yGHVnY8hAU02dkI6YZ5Mz69kZthg2sXD2iMkLzeEYeeogaihM,Alcoholic beverages,Spirits,,Calculated,6,2023-03-13T17:28:10
kPxwJn6FwvJtajc91ooc2c4CsduQs61wyQm63q05WjDDchdA3flwuX788Nz39blQ,z04ixNJYRW8JZsxRrrfVYDQYtq2OQuQjaldNBcw6eIbUpCMOkDXpuTOsoTIzFVoE,Alcoholic beverages,Wine,,Calculated,10,2023-04-02T22:17:29
8ZHfnjZ77CJXEvnZGbV9yiKWT9LaEbHSb7cSYjMOzsabVQeGdXNDtbfVi4HyCwId,DFZ8iimfCGqE2JbqkZaStIna0obruuU0rwpizcykUBxt3lYUYmpxmZH77v2aPiAW,Arts and Culture,Higher Education,,Calculated,4,2023-03-06T14:02:10
saAFUAxfDLmPEV0IjnN2YJXOI2pAMCu6xv3TYvq1u9mZ6nimgWJhTRwDzS4Pkr0u,WSPAO3QzddVdKkWCVOt5onV9h9AHd7Jp1WiYG5N4KcPVBu0l3mC7TRfMrVDfxKkn,Music,Bands and Musicians,,Calculated,5,2022-12-24T08:21:03
6mAgdtqprCChWXuYFYhSY09opX5AJ6uOqKbtGto8vyafyfrBr4qunMd9Alp92ZIO,m6xIvKwh1BspYW9gM9a8WHqhzpVbfAOTTeFLOlhiu58RQn40dMsmoXartgtfVIQo,Media,Newspapers,DIARIOS,Calculated,5,2023-01-12T12:23:39
47bnXqCgH2aJ7KTBufuqDDVyct9jPpwAA8iuVoZuvKJMC5EkHD66tdVFjKx1VrBP,B6mZfI96jgWLW6Ka09gufsXZU6QWTCfuRlxnUMKEgYHNuq4noqkDhr7mu77dn1ab,Media,Magazines,,Calculated,6,2022-12-12T00:34:45
mR3TULf28SFWLrnChj1MPAt1lMTooTSfqwHBJL1FFqBRiFRkZqzlnyTe6Mxc15po,CsrCIBlMMNvmlcNSdCl32mts6DlhAJZ4qUi8Ta2dPMWgGzWF8h12m6VCVOV9s43X,"Health, Hygiene and Wellness",Sun Protection,,Calculated,4,2022-11-19T05:45:04
C6tZuWhpHTCWyLnLkasaud0vRsITvrvRV4ak9teWraz98sabsL0BXbx6IGVqrYYQ,DbeWIEfzzbuknh46ppByAF1vPwkHLD95rFnpHFYULplICfwm6M5fhXOt8PZqQwHP,"Health, Hygiene and Wellness",Well being,,Calculated,7,2023-01-07T21:20:57
fXfsf7JcvVkazFnd5vsOLv3Xk2D2Gt7WoiYkTUDaSiH7pQSXuPjSK97zrsQAIw6g,qIfMUV776cF2ZUrs34QsCHHY9UQnmH6QRCtjOWzYkBh5nEzatKO7uT9be0T34qAj,Sports,Fitness Lovers,,Calculated,3,2023-01-08T16:16:52
vDzJQF78frlpc6TWZXPTiPQt8RkfTn8B6T1CX7CcnkxgsktKxgShxvfK5cnceVeD,1H0CS8rhaNyfawxUmxNSbhzBtBEVmQAYxbrnLj8hyIjtZ3qc77aYsFBHQ9qMtMmZ,Food,Vegans,,Calculated,4,2023-04-01T23:30:33
VNM2HsoQ7CCsVVW4ncKEvBHf2D7Z9kfjxU9RXjtXQGAFuwOurxcx4KEc25sfkpkg,dKY5ecwUtZhc2eNIPT30Gria3Yr1DUFa8i1vkW5Dq8dQVIo6OFQ8cgC0ZHYtTAzu,Food,Healthy Food,,Calculated,4,2023-04-22T03:00:56
0oiA4slNWO4QJCveCTzeA27YPFre8EMLVDnOMMQzbpLfU11NN3gx34PnfTrAkbEv,PjIGKX35k1L3sP0pUEOocmNq7wQIpArwEaErkNqTwWMV6yErLHcKUgQ3vbK2WNp1,"Health, Hygiene and Wellness",Pharmacy,,Calculated,7,2023-01-05T17:53:01
ycktIHKNdDMbgeMDPPzwvfP4SJxQZwn39bLoiqIQklzvI1oBNuxZ8022q4BBYH4P,IFkVDfQvILxMTk4ipykgPaW1YNYrN1dfcQiGpORHkEl658GurBvvxbyhEEvL8tg1,Home and Housing,Household Shops,,Calculated,8,2022-12-06T13:49:18
qRvPacUGtHli2t24cGRZipKZlwefI7TiCBGGipSiJrXoYPcVammINvy8PwIBBPUz,N2QCCkpax5fZ7rgONxxxehhK4GsjfOyg1Rm7hfGqlFlAIzjaTd4UlyYMqpvAVutT,Electronics and IT,Shops,,Calculated,3,2022-11-30T10:02:10
seVuztIpHZSm7t61xe7vy2ImzXs8v1BPQCikC6FvCXgK3h0SbMdtSP1Ib5PRDtll,i8Pmra3kfb8SM5jwuH8dPgEZk8Dw2rpcnhb1OMa8lD9bvQyMQ0w7xTYSLkHQCaLd,Electronics and IT,Shops,,Calculated,6,2023-04-27T01:13:50
0dp1fv80Sc3J4jVJbWLRjL3ILtqzxkNensL4l7mav5H6jclqKGUewNGvUROo6yCL,bWKiPRQ1xhTcZkKRq4Ybk5oMjpyCqXAOp6Ohw9RFhjQdDv5xUBSqCJUcWRQEZZXK,Sports,Shops,,Calculated,5,2023-04-10T00:41:21
7aqqm39v12zN5P0M6te9QxzsAu1gP3lK2QF5kHlylYYggRA2UGjXTGZBGOiy5aLh,6driucSbhLU56SNf4Ti9auZOp7yrQbb5z5X2HeUz2uQBqRQXq9BtGvKYssOzCJ3e,Shopping,Shopping Centers and Malls,,Calculated,6,2023-02-23T02:00:43
MRUUQqNcu4jCa2K9duzXWj8ScgTGXv2IG2awzJkTtM2w0KVPQz8VfxqIM2JkQUhq,v1dIKExKn8pZiLIKJTHG0cZjJhWTSgZ30Idg22eUcVGaDqhUWQqp8BMZrmBpBlvy,Home and Housing,Household Shops,,Calculated,10,2022-11-28T06:35:43
MXdcnz8pY9879UAJCdvc66g6NxEvpl9CfDrOe5q2vVfBnbrtvdUFNeBz64cumey2,Vy0KoInQh25KNrfYv0TKuzUmyWA8TQi0huwWgAfkq0aFzqpbTnJfWsumZINbdQ78,Electronics and IT,Shops,MOVILES,Calculated,6,2022-12-14T04:16:44
wyHw9zSFQs1i5UYZO9PU7rsiDVMpIL1SLZRpcE7wpV9vkKg9JvH8pg5yHBCRkcaf,4jOCHpGO10oOzK0MynWqr3Q7eLN4E4YOLkzlG3ppgNwMUDYM4kKvVO1wpIx49HiQ,Electronics and IT,Shops,,Calculated,8,2023-02-26T19:11:56
Hyd6cQIHAYQPEAul9l1oGlQEc92Tq147wcGdEJOlN7SZl9tbwlU2Y84AE3tJBpuN,HWEqKLTxUIgUj200JWNluDHP2jkytg3ZafI6CmtGwc2b6kV5RwufdeNkcqCUTwdV,Sports,Shops,,Calculated,4,2023-05-26T16:51:32
