Consumer_Key,Consent_Event_Key,Data_Collection_Type,Consent_Sub_Level,OpCo,Legal_Text,Consent_Date,Data_Use_Purpose,Consent_Status,Data_Use_Channel 
jqG9uy9mzlJxrcC7X1YrVkxuu8t5iCs6MleV02VSVkVJzZ4Ot5vVjnGAqcSgBBcp,jgoJ6rfXf5hzUIBB8JwhYzMAsuH5emm2BwGPclu97GkfebWn6jiwzTHjnBxFutMl,First Party,,ES001,,2022-11-08T05:16:02,Marketing,Opt_out,Omnichannel
mHcxPvD0G0vglIql4qGKsAgwpNQ6IHAZVJqyUTMQ43S2FUHMbBekjOdhLWqHATo6,VxkOcoZ6V4MLabAoWXy6kuxC85V2XNpKS98Oo4YDyBt7zWmQHXDOoarlEzgjh5jb,First Party,,ES001,,2022-10-10T22:43:16,Marketing,Opt_in,Omnichannel
T9wanwOnyQ5IX8daMmxEY6E23KGcoHwN7HhJ9LQkNcY4brmVNNscCfxCrAcDG0gs,RKFtrPvrWEwlAFlAmgfHtfnmrfJwaGuz3LfqRejbtN1NI6oVBWJTtpPuF3iRprlT,First Party,,ES001,,2023-05-14T10:16:12,Marketing,Opt_out,Omnichannel
wyCDqLYJ1ye7jtc71v2LxYlgMp2jVe8J8aGnP9FEFEbvwaZP22xBy8qysjhuWH6s,8IZzHLhc9HvlbACxYPsWcCUUrx8c6OPxtJQJ5MEhsTbCAERVN42VGGAQBb75CLNC,First Party,,ES001,,2022-11-01T06:28:20,Marketing,Opt_out,Omnichannel
tgFzj3r8AwGf1QvPfM6seuwsIgO8klQM3UQQNm7m8q89nusJPJhVk30Lh164evaS,PPNnTG5EssjzwgE7LKhjCa2fHG3vUrPRsDWqyLEe530nKnIGHoYQfNIO2njrgaXs,First Party,,ES001,,2023-01-14T10:42:31,Marketing,Opt_out,Omnichannel
bbGoVNRLU0cxYnn8yMbs5Kgp1aF8TgwdhHhFZjofQgCgaBS8n7SrAA4hNfDpXywu,yIFEuVGRwJ3voQEZ4lXwqcYFfs00e6rU23GEE5XwcGRREKYdYWqe8AVFHRedwLGl,First Party,,ES001,,2023-04-04T14:51:21,Marketing,Opt_in,Omnichannel
NzE9xVptjInBDHCh7s8DL7swli0JEF7ORVXgQJdQaiP4FIaitFyyUVz1mf6tyEYT,dQMr5OFwiXyRPhrHbUx6Rft6B2BOxPWLEyvSgw4d7BbcmJAUOandFnScAJihUaDU,First Party,,ES001,,2023-04-29T15:47:00,Marketing,Opt_in,Omnichannel
4l8CPLBmLj1lE52VjDTAgNCZmKfKuJ5bcroP1rh3nUtSbJNF7WhuR6EJDynEKcG6,Pf7YuatfsGw7knrRKC64CjTjadBWQvURqHwLcAMF8SBIp1His7Y7HAkJaXO6KCu8,First Party,,ES001,,2023-01-03T20:38:58,Marketing,Opt_in,Omnichannel
sGY0IOp9aeGqw1ArzCvFDu3jJC9d4KS5vl2ucwbhEX49A0GlqcKfu6FqvfASMG7V,kEs2zWcM5KYGSag5VQ2mezOOxygt6i5e6IUFU36ARo5u2kKCpnjiYESYSLPXoY7B,First Party,,ES001,,2023-03-01T10:31:53,Marketing,Opt_in,Omnichannel
pNIKrmQ2G2HiFQV8l5CJAaIl28OI8OpGPs3MxIotYCZj4glsjNrUa219l6uyeZvp,37iNYrFYjwXqK7isOd7GJ3s7On69vWJS9b0EkvpWvOaLENKAgvAKRVDhA5bk2Zdi,First Party,,ES001,,2023-04-06T13:54:45,Marketing,Opt_in,Omnichannel
QLdLYyLrG8gLsX4rsutY6LWunVPBjx2fpFfvBWr9PShXj5l9bwYnhMTRUqqarLDY,lYugTUkvS3YwUG50NjPvmsW3LljlmL8d4mZjwAcItWpsSvobpBoQrt9XBGVUFKCc,First Party,,ES001,,2023-03-28T09:17:17,Marketing,Opt_out,Omnichannel
yM2hfeKqpVxdGWvQm4Bgm2IfYG9ZYXvY4jvOXJ7Wzl4iGbQaQjBXYDV5dUYBTwkq,46PRBhvDWiOSJ151GjlgEjoxAuikpjRBbjTLI6AySEvEkzbM3wsNkuBbrEZHHBoV,First Party,,ES001,,2023-02-01T18:17:11,Marketing,Opt_in,Omnichannel
cnQEriC4pJUWxhnJUvezwc57ShdAI8OqahqC6NPUAbRpEqSGWuMp5EBRXSGkw8yX,yQ8NdCdoZMAP8zyGBZmdjuXlZgWROswTpLYk0OH43gCY4Yvytlg2zW6CIK8fg2Sd,First Party,,ES001,,2023-03-15T20:36:53,Marketing,Opt_in,Omnichannel
6PrTSFDRH35NpFMZaaNL7V8e1IGpN6oNLWZSEUwuxsE7Bj7wg4YhQ6z0YVClTR7D,J3ph8FgER8lzTLlZoZXj1LIeccdqrNCWM8lT5ywOASe7y6ZHhvGA2sXti2Fl2H76,First Party,,ES001,,2023-04-13T00:01:22,Marketing,Opt_in,Omnichannel
uH2NvmldSYs0zMOB99cTjRVcFCoVFshTEvQH35Oayu4BYDKDkAKQzSedjZqW2Ubq,byun6807J9mrp19GR83W6uSd30WImJLbkEXu9dM2umYsgkztKeeJMA6nY0OssUUp,First Party,,ES001,,2023-04-09T05:10:18,Marketing,Opt_in,Omnichannel
qB2Nw5G6meeScuBhdRCQon3ILzP4b6tHxkFSVX4VQl53lNGN4DQ68RFrFWLbkbKb,mYeqRG89eShTUkUT0H6cIa8dkBYqM49C5tx41jM8xKBnR9SfQSnsKL0oZGmxGoeM,First Party,,ES001,,2023-02-27T13:00:22,Marketing,Opt_in,Omnichannel
LHXt8qCv9uQsh89OsJ9vt14knumTImZWG9qjzyp4LcladiEFh05WkDvbjrJ0QRuB,i4W1vRTkQGHZUYaO0TvfWAb7uLN7eCnL9rvPNiG8Z2yQGKIG4WvgZcG6xIzfkeCb,First Party,,ES001,,2023-02-01T14:43:26,Marketing,Opt_in,Omnichannel
IBkCZKC51gWE26Jmo3tK2wLgxRkxm9fOwTMKfZ3HKgegY4tJ4SdqVZb8CDdCUoAK,4bvZhf4M9rfzTf3erkrtORoFbZdysGVpnBtbmQ6j422d2lGu0Dj6RHV5gvrF0nJ1,First Party,,ES001,,2023-05-20T22:00:13,Marketing,Opt_in,Omnichannel
WtzKsNmwp9rUHDjID7GaKpJbXPlqxa1Q2EGV3LJowsp8cu7tiXB1UcSg8qh7mvh9,9VRFztIG6F9GCEb8EIBW3nkiUErhX1V36v42rrKs1UEAZplFJLSk5738C9cNaSEj,First Party,,ES001,,2023-02-27T02:40:16,Marketing,Opt_out,Omnichannel
UoG6dyNuZkN7n2qAJLXzniWXHTxcrz7fWsk49MNUYd2QoTx1luzRrfVol45aKjkd,ohBdMHNP1FZ7lqPwtVdQRLrNUWKyGh3GAM5BPgQORlBuhTgWlC1a91vBWlAxwTrT,First Party,,ES001,,2022-12-11T21:03:25,Marketing,Opt_in,Omnichannel
8XARpF5YVTxQFxZZB6ANDTUsg99agc0qb0kW4f539cH88rwhsDVg1R0J5WxHU0MZ,lzE9X25j902j7lSaAcWpmYoqwWLLMikp7wkNYCWK5UVJAf17Fi9JM7LRpw7Nnoh7,First Party,,ES001,,2023-05-18T08:18:21,Marketing,Opt_out,Omnichannel
4faReFJvhcyVV10kyZLJ6somV6SsopNElXN4lfwLF2GY0IuWc3eCvKTNluQoY3Bd,AD3PnKZP1Nw6VdqF4SH2tvEKqMoVqOtU6OF7zC1gzgd1OgXfn56pujsFCDXmt2b6,First Party,,ES001,,2022-11-19T10:42:13,Marketing,Opt_out,Omnichannel
vryOvQP1VB9MbCopyck1v0inNtAAIa6usxJ6Hp6DhshSh8GqgKBxdEVz8ZGM1baO,m8HSm5uyGYzxq1FfrnSutpEZ127EFd6SWEgJMNOuBuobYr7SUuGb6gsFnf3MhBHq,First Party,,ES001,,2023-05-11T01:25:02,Marketing,Opt_in,Omnichannel
EXgvT5c59p26Pluv4KC930gi9LAypW6oXF9t0fMhWp3WV5ml0p8cynLMx7i832D6,ju1pEsjTLEfjyNaGEs5KGzyqa88d77Pxal8Wa6i2WQJXwmTPKjSoP27oC8ISI9ZY,First Party,,ES001,,2023-04-08T20:22:19,Marketing,Opt_out,Omnichannel
wZTuB64gqPHIh4ktrvtWTObcJOMUat2Pcl7jqqL1n0YiEWq0S6booHdFjTuP1SNM,h3S3X4egLbYjgQ6e99xvgDmkokcgj8UHYRLX0BgImLlGdfvesOsX0YXZIWdtSu80,First Party,,ES001,,2023-04-15T15:33:52,Marketing,Opt_in,Omnichannel
lDJUR7Jc2BYr38YgMvpKV5mStTtGwaByHaRscSua2Z1ZJhoLlhTSRDHKBYEuDW1I,hC4YdX8ZioG6H95L3UCZfcIAyyJ7pIbv7fU5RWwAgv9AN8oj2YldxcIudV40RjLn,First Party,,ES001,,2023-04-27T07:35:30,Marketing,Opt_in,Omnichannel
tZymJtcPWv608Q1ywKKhw0UZ9phjtKNG6GVqzqDKfdU5bzQz0NZ1ouWHxJzQdFbs,9PshnE0cU1TtQwLjwzSPOQzjyufCiYLWedbyFyOiMsiiIeGpGRuh2ee1UCknGFgQ,First Party,,ES001,,2022-11-04T14:02:24,Marketing,Opt_in,Omnichannel
wP4M5yEJsRzAyNQfvSZci9r5zi9uKHQwCje1EYUjktRzIS1ZYMeMx7QS9oz4Ew9M,3y8OxEkVECFTYaCjZ5Y2poJy7LTuhOKIccBki3OE46ygiJagVmBbJLuRG6QANADG,First Party,,ES001,,2022-11-26T19:03:37,Marketing,Opt_in,Omnichannel
o6dUoa5JpaA3YKTQPoCQi0BUYbBRyOs1avvKBe6nFu1mQPl3SQX4tIs78K4g1R80,PzOCAPWN8oAVdVQIGwr5SkIlgacCgOvCc1lo9WfBGaDgk8f01vNGsiQdiwUt6BFZ,First Party,,ES001,,2023-02-10T02:09:38,Marketing,Opt_out,Omnichannel
UFeRryCBzMEWmuwbqup6wzIml7XmFllA91OjWvAZkRzNF4yDq607e6P1JkiyLnXR,d2Sl1JBOBO6JauwLvdMJTjMRCPTOpMnUyOfsPw3dG7v5aybaXfBlZvt5b4b022ig,First Party,,ES001,,2023-03-07T06:24:05,Marketing,Opt_in,Omnichannel
oaiphk26splZ55SXH7K3q97Cd2wSDe00791YRyowqetdDnPvx6o54vEk1HvK9nYP,11St9zeUMFsEd8MsyYk02GTwsyTpxqBB8b5eJTDigpeZn8WouuqJpIq1nqW0kLjf,First Party,,ES001,,2022-11-15T21:36:43,Marketing,Opt_in,Omnichannel
Sqm10QnHj1Bla2z6GGrCaxUYor8mcA00fTBPyEcKBdfwerG54wXLODxnEhVhxX2A,C25xlC23ytKfqy3ph2zSnPvPKkpzsd9Z3PjYgq4Rp43ZmoQIOTQ8pcTPqYjP6POe,First Party,,ES001,,2023-02-07T20:50:00,Marketing,Opt_out,Omnichannel
CvJ6EpMHfLLpS1cL9YvRs8ujuv2bMrdV9zf6S2effWzBhbCKGC5WMgjCgELVE2r0,QaWdbi7aWGbX18NzHjXqiAJKz2gLF3nudfhEaoXjV61HNKPqIRdC6cOIVgbl7Y2N,First Party,,ES001,,2023-05-20T02:35:45,Marketing,Opt_out,Omnichannel
DXALs9diGyiFaQxtLusVn7iYCArnaF8OOAC52ahqP8vnuT4Mw2SkGS3u8rHnvEYV,gEMa2cWJ4jZIuJUI6tDlmE9V6UbsavITnsMSS3ceWH5jo3Xf5xma96gAoFbZMOnI,First Party,,ES001,,2022-10-07T10:00:40,Marketing,Opt_in,Omnichannel
v7pbF6tis2MnBZXcuwOYk2xcByzjMtiG8LgPWQzojKGBDts2GI6Rkf3WslTPdKlr,CpW5a6MuF7idRcFSCfcoohPZGd2lQ8vAaSD0B3Sm73ezayPzIQmW7aPmIeQYssxR,First Party,,ES001,,2023-02-23T11:55:37,Marketing,Opt_in,Omnichannel
4j1tjRmhc0fIRzkQhHIm8fPS5oMSedepKgNnEyGIwzUrRP1BoSWFMpKSEguZr7Oo,1BD41K8acjbYdi3w4MF0SW7Y1i3Nx0mBWNC8RhKxMo6QsHZg2DZ2Zd9DCrSzobY8,First Party,,ES001,,2022-10-03T10:24:14,Marketing,Opt_in,Omnichannel
EoYpMUAdCmMzAjRBZ6c6OJ8Z3XS9CpiEmSOgMO7ONwZbOF0Tdi6o3J1XVezWKPwD,31ZxDUcruVUCGUNeHcjsNNjlRBxZl6HJAHWHfSmI91anZjuqUadoMT6n63eZL9uU,First Party,,ES001,,2023-01-17T17:35:58,Marketing,Opt_in,Omnichannel
2zd1VmfcAgsbU68JXDknezITPkN7SBSAt196b1nC6R7SGNDZMgT0Gce2gygZMBnR,8FlWEH46AaL8J2fB7KyI7V0fA0yEsC3CN0oR6WHJmtgmYroa0lnwCdH6ytxdEPhL,First Party,,ES001,,2023-01-30T07:19:17,Marketing,Opt_out,Omnichannel
kPxwJn6FwvJtajc91ooc2c4CsduQs61wyQm63q05WjDDchdA3flwuX788Nz39blQ,Sjk3BpWmRIUqVSd4Zoi2usNHbEIHYEiM8XZPBx2tuuGsp3Hc2LDbke18xDeKspSq,First Party,,ES001,,2023-03-19T04:45:54,Marketing,Opt_in,Omnichannel
8ZHfnjZ77CJXEvnZGbV9yiKWT9LaEbHSb7cSYjMOzsabVQeGdXNDtbfVi4HyCwId,pInE2iXEv2THTW2R5YRS27YFOhND0gCUJgqYrS2JegsCDkanxWs9rNhFmIsfdQlK,First Party,,ES001,,2023-01-30T04:41:54,Marketing,Opt_out,Omnichannel
saAFUAxfDLmPEV0IjnN2YJXOI2pAMCu6xv3TYvq1u9mZ6nimgWJhTRwDzS4Pkr0u,9leP4o0Y8LEALgzWvwzCZJ86cQXWQN2TkDHUX4A4jRoSImvyE3HUh7aQy3FrOf4a,First Party,,ES001,,2023-04-14T03:42:50,Marketing,Opt_out,Omnichannel
6mAgdtqprCChWXuYFYhSY09opX5AJ6uOqKbtGto8vyafyfrBr4qunMd9Alp92ZIO,2sDdO8Mu5jHwtsUUCoAsv5xCY5td4sMlqeaKiPcRLVGZz5xvdvLQfpKIf67my9hS,First Party,,ES001,,2022-10-05T05:16:58,Marketing,Opt_out,Omnichannel
47bnXqCgH2aJ7KTBufuqDDVyct9jPpwAA8iuVoZuvKJMC5EkHD66tdVFjKx1VrBP,VPAEEurqqqUbtP8OB4e99TwHLFWvyOE5nitvZHp2A301s8Q286kFb2wr30MO4miP,First Party,,ES001,,2022-11-22T11:38:45,Marketing,Opt_out,Omnichannel
mR3TULf28SFWLrnChj1MPAt1lMTooTSfqwHBJL1FFqBRiFRkZqzlnyTe6Mxc15po,Bt38PFGBlx4iPx07bo1QL2teSbrqB4zIsMfhYzWpf52riTlxd78IHBXE5rHwm194,First Party,,ES001,,2022-10-25T06:35:06,Marketing,Opt_in,Omnichannel
C6tZuWhpHTCWyLnLkasaud0vRsITvrvRV4ak9teWraz98sabsL0BXbx6IGVqrYYQ,p92V9xJJNf30Q4bhLvSHSu9Y7HHKoLfniPG5RzvocrohC8P5GnKM7HemDjAZwnrI,First Party,,ES001,,2022-10-12T11:46:03,Marketing,Opt_in,Omnichannel
fXfsf7JcvVkazFnd5vsOLv3Xk2D2Gt7WoiYkTUDaSiH7pQSXuPjSK97zrsQAIw6g,KuUQtIyOPCVeFcBH0Y9qmalFkoobZUWU8wEFLnNG76ysZxUDGw1d7vAwm99UgKpZ,First Party,,ES001,,2022-12-05T04:13:40,Marketing,Opt_in,Omnichannel
vDzJQF78frlpc6TWZXPTiPQt8RkfTn8B6T1CX7CcnkxgsktKxgShxvfK5cnceVeD,TwhYhM3KxGhZcWGp5WNI1LMcdu0gx3AT1QCsjuJj4SyhdYwlq7R0F6xi0AeM8swh,First Party,,ES001,,2023-03-24T16:35:44,Marketing,Opt_out,Omnichannel
VNM2HsoQ7CCsVVW4ncKEvBHf2D7Z9kfjxU9RXjtXQGAFuwOurxcx4KEc25sfkpkg,HMe0fVKE6Bp281nLotKxo4tcUDQi2kDAjrNgYlq3UkBpoaN8r94jI7cT5ZqH8gnA,First Party,,ES001,,2022-10-18T13:50:20,Marketing,Opt_out,Omnichannel
0oiA4slNWO4QJCveCTzeA27YPFre8EMLVDnOMMQzbpLfU11NN3gx34PnfTrAkbEv,KPkOwnZbMJ9uCmLH7R6rjlheYRcb3IRQhADocyFgELBQuHmeGtNIyout8qLzXykQ,First Party,,ES001,,2023-02-23T02:17:09,Marketing,Opt_in,Omnichannel
ycktIHKNdDMbgeMDPPzwvfP4SJxQZwn39bLoiqIQklzvI1oBNuxZ8022q4BBYH4P,VzpQeqCiPIsmkCeeab8AJLnqNE16Z9v7AGt9yL0pSsKnmW0FCGGNttIvSnAj627E,First Party,,ES001,,2023-04-09T12:00:46,Marketing,Opt_in,Omnichannel
qRvPacUGtHli2t24cGRZipKZlwefI7TiCBGGipSiJrXoYPcVammINvy8PwIBBPUz,CXX6H198NSuOWHq1qrfk0FZwjmcFKBkSEk0kjNEuiLGQrZGWhKQROwPURPLNUNFH,First Party,,ES001,,2023-01-11T08:56:10,Marketing,Opt_in,Omnichannel
seVuztIpHZSm7t61xe7vy2ImzXs8v1BPQCikC6FvCXgK3h0SbMdtSP1Ib5PRDtll,8pVdhKnTxFB7cyny2K4uZhyKpeMrqWpF532079izcEUSoPl0Fw28U7DpS0sb2lot,First Party,,ES001,,2023-02-12T18:33:38,Marketing,Opt_out,Omnichannel
0dp1fv80Sc3J4jVJbWLRjL3ILtqzxkNensL4l7mav5H6jclqKGUewNGvUROo6yCL,k0LHfXt9NwIi8vfWw0hQWzDx6aAeLyOV85mH0YA4o5emJIiIaCBVY36utvxL2l7g,First Party,,ES001,,2022-12-09T14:19:17,Marketing,Opt_in,Omnichannel
7aqqm39v12zN5P0M6te9QxzsAu1gP3lK2QF5kHlylYYggRA2UGjXTGZBGOiy5aLh,kWbmHcB9Essmep0unKb2C27ur3lu93bStYFI7wO3vLuPPsLBSjnjHaouHh1edCbC,First Party,,ES001,,2022-11-18T01:32:21,Marketing,Opt_in,Omnichannel
MRUUQqNcu4jCa2K9duzXWj8ScgTGXv2IG2awzJkTtM2w0KVPQz8VfxqIM2JkQUhq,6a0X6rxB4E4oCXK7qg3aSF1NUYeYvOeJ3p3Pl3hQm96jCNpyGjngNV5C6Z0zhV1x,First Party,,ES001,,2022-11-30T08:56:32,Marketing,Opt_in,Omnichannel
MXdcnz8pY9879UAJCdvc66g6NxEvpl9CfDrOe5q2vVfBnbrtvdUFNeBz64cumey2,d8VVxHU6DlXFOewYR9ThIYGYrqAesFIXnJkRe06o0wBADQf0hTZjC2oJhWQVvkUp,First Party,,ES001,,2022-10-22T06:04:21,Marketing,Opt_in,Omnichannel
wyHw9zSFQs1i5UYZO9PU7rsiDVMpIL1SLZRpcE7wpV9vkKg9JvH8pg5yHBCRkcaf,ki4cnigmGM29pl90Zgj58mZskgtV6EawlWF1MTi7FjgoTjvPRKbjK4AOtvzTICwd,First Party,,ES001,,2023-04-29T12:03:21,Marketing,Opt_out,Omnichannel
Hyd6cQIHAYQPEAul9l1oGlQEc92Tq147wcGdEJOlN7SZl9tbwlU2Y84AE3tJBpuN,qLpXhi2EnEXXxirDI9lszMfZaPfho3gmq9gsebG4z4WMj9QVVL8YHNLPohk4CXd4,First Party,,ES001,,2023-05-06T11:08:01,Marketing,Opt_in,Omnichannel
Vyx764ukey6KUtknOGwMURQLJZ8C6ZWSMuQDRHxLRhRSMvJNgcLnnhAvsTV8Zkig,meEX7ulEbdrUcYxXcDwg8Q7wVbUx80klmVICpJ75bQm192NtXAkIAh3WiKH1hUy4,First Party,,ES001,,2023-02-16T11:33:30,Marketing,Opt_out,Omnichannel
6T4V45pnQJBIDJdwE4QxTtyCvcwT2YmaGh7RIBbJcqM6Q5HAMwWlMkk9UQ0CJsy1,PWv5amaZoS5aFit4e41jC567DLxpVlMa4PnJZt3Smqa3Gi0YPkNSxkKzCcig5gSM,First Party,,ES001,,2023-05-30T13:32:31,Marketing,Opt_out,Omnichannel
pprDnWN9PXxzXP16Wq7tcZVzUmxtX66l2zwIONSDYM3DzbD9y7OljxoXQX4w8atw,FAJjPI7uZlyGQoP38ju3bjWP42p61l02pzGDSMf24Jo48etiK8NmlVN6kP3yAwv8,First Party,,ES001,,2023-02-21T00:55:36,Marketing,Opt_out,Omnichannel
f2YUYoA3XToBr92elaqL1rQ7VGUjWG5F8YWk8bDrkoDhg9RFhsbLsrsvuJ3iFhOD,xe8T4Fvgh99rnuM3XZ3jfhdVYO08PQ0LlW54x2v3gFpNHDLzAhxBHzGeSeynCBqT,First Party,,ES001,,2023-02-26T14:14:44,Marketing,Opt_out,Omnichannel
ozqolxKpiDwIVEvcWABsRA8U3rBlcTqjYVj2vm8UTDWwwiVRkKrHhlNhusF7XkpV,0Hnv8IHu9yQjyUwKI8d46cboId7via7seOlg0uAGwXMzcNxtvs8eAccMbnBO73Pq,First Party,,ES001,,2022-11-25T06:26:41,Marketing,Opt_in,Omnichannel
mmIBtUj3iNJJb3FzmnOD2uNihbwc76j5uYFARhfT8o5J3z40l7AWwpG0I4OZwhWT,TqTRZ2orOi2i7W72cTiT6d8clwHuoysQrMmB8c69zpf9ZC6yYCe82cCfJ8PiB2bH,First Party,,ES001,,2022-12-03T08:09:41,Marketing,Opt_in,Omnichannel
u9uBIgAo0pLzyDT0Q7Mu5y44TvEYNcieLN2GEl0HNlsuxOX7QJpKoXXoRnU107Lv,ZRALxOLHwF8niAjbVjo9he7yVOSD9tFGhlUeAltCjJ2gTkAgHZGJPocl2O5fKPyR,First Party,,ES001,,2022-11-12T08:51:45,Marketing,Opt_in,Omnichannel
T3qIBSh0Y3Q6ia5jF4baF1XsE96uI3ZlR0Erupr29vnYo7rhrVEJDG8X29Wv5ROJ,DFo5HKw4twz9Fl08sMZ6MJhKZ0dx2p25XTEcYlL967r0SeSpR46Qbw7ma0f4T3cn,First Party,,ES001,,2022-11-29T10:57:25,Marketing,Opt_out,Omnichannel
R2vIByfqw842PTTEFagK9RSOwH0H4pHHKhdu6jPDT0yPoZcsHkyQILmR5O2ICTQw,525zNFche3xPj9eMwQmdpiO2jSXIRUDaAHNqU59SeLVpW6yu32MPdiovS3MojQia,First Party,,ES001,,2023-03-10T09:24:48,Marketing,Opt_out,Omnichannel
mREMBqC63FLZrI07Exh4F975IfYJ61USbS9tEty9bH2gkOgpA23gBOmcc22fb5KJ,1x14OHZluxwekgbKuKWitprp0ur5JGzX69THhJzeWi3D4v3wDHf3nmiQW5tcw0i7,First Party,,ES001,,2022-12-30T08:04:52,Marketing,Opt_out,Omnichannel
lkKRyxi4ZgvXT9PxBKxMBhOXe6hMQg6sQ8qiFFUKhQcajCRpf74p7gAx7FGuNviy,nNPFAlLaummKvqcLofqtIbrCefaPj4QPyc1U6C9ysCg7YDj9i64R5tDmfJIuzACx,First Party,,ES001,,2022-12-12T12:49:31,Marketing,Opt_out,Omnichannel
NhAD9tzWDpnVSV0qYEh5xdOsdt3N0eG0lf0OETDFNIar99HTIoNfKKRYF6Jf5G1e,gb2u04fcbygRJqslgQYjIxObw22NeVuEwfL6w681SiibCrMN96bosovUlP3nSDxj,First Party,,ES001,,2023-02-18T23:29:18,Marketing,Opt_in,Omnichannel
FiHmuJsSSO3ixNjSS7xzumnG9laZfyXxLY4UtDwiFQs5p04fBZCLkBUKFsWaynxJ,LCfiu1g5pNGGdtybCazZedwYuitScvVPktnCb1epcllPRslrfZHql6WhEVdcS5Ih,First Party,,ES001,,2023-01-28T18:39:50,Marketing,Opt_out,Omnichannel
fjhEaC7ojRHjkVaExSjhMR7iVP4qEVDeK9JN9aorOGa8ClDFSdWgoieyL1rb7KNM,Ja0lYQ81Lm8VL5YsfuDAYxUxH0TOtFODxKrVDd4YNlEiEKgvHLPBeFkzR3F6Zl7V,First Party,,ES001,,2023-01-15T04:21:14,Marketing,Opt_in,Omnichannel
6fJX1lm43PBA6ZxMITbnCrK4cgT9VYDBuDn1kEeSouzhAO1IJGZ0fApEagpjJX98,7dJLj1sJHEbmdXvO4IWe97JnuyzFinAAKD4fiAIeodzZYHPmzUai5Gq4u7PgiOcY,First Party,,ES001,,2022-11-13T07:36:52,Marketing,Opt_in,Omnichannel
Ib4UxczyC45FTaqOLLdyP5kmlapi9uOsgTbJTnQSJtdS0PZwLIZQefRhHRMuE8cg,YkKT0PspWX34EFuAWkgEUDYrCqxgxNuUTLLUH8Pbr3DoDBtsvYChxbZCvXDENxdA,First Party,,ES001,,2022-10-09T01:05:43,Marketing,Opt_out,Omnichannel
2T7dQt4eomkLHcdoQRUeQmvLYbWjcxpNGt33lPea1FUZEPYdq6OJb7U7v8JsQWvg,ecjQweJ352hFcIkr1rb0eEUZHPjwzcRuDgzM2Ivi5KXX7y1CwgMzTYWjCKJ89CdO,First Party,,ES001,,2023-01-15T09:32:40,Marketing,Opt_in,Omnichannel
DYwzqrPD6STcyYCO9sAUi4SAxt3F3SuyUfqtYkMi9iE6juxCaCTNyjLnihsjUAmf,Ixrjcd7V22oG1Ss3DnOKM9wxO7gI1FqbRXY0IcsmuryjJX8Thzjm9EenTZVBfHlX,First Party,,ES001,,2022-10-26T15:26:14,Marketing,Opt_out,Omnichannel
hJqw8tVYEv6L0id9lPckL029dyR337WvLhNYaRG9Kb43Cz6wm5k8NAcwBmByqZ7M,VmBhmB0dqRt5Pil5ztJVVDZdCrFXifvb6dmO9Ohl4XkwMy4Z3HX1iylAKqsV9MAQ,First Party,,ES001,,2022-11-01T03:10:09,Marketing,Opt_in,Omnichannel
mswqUkojbhxhvIMOKfWqPcbtIy13DZcoUPYzl8ulUrhUJfLNunZQlsO695Lh9HeZ,VxYdCajDQGmCi52uP8djRYrMRi4nVgNN1qqZ4KHP08XE44p7jWkEOnmowqSQhIAY,First Party,,ES001,,2023-03-16T11:02:43,Marketing,Opt_out,Omnichannel
jeRiTUi1lbXfGYKcZnkaef9aMX8PQ66wtsOHGCybQiBqr7f43J7QmGvZLRHsiAmm,jAzOfAt2w4gcotPnIE2oiJRGlLT29u4AcPr8GILEGhj3n0AcGwE4204sElq2jWAM,First Party,,ES001,,2022-12-19T20:09:08,Marketing,Opt_out,Omnichannel
gNSypQ0hPvj4iD37NligLLKJrS6fsqMUrx8NfcIRk0nUfwVsukhZ7QcvymZW8uuK,wwIdjGmEH8qOjaWsxj19OJRarqtVuVZ62FfMnjDD0cBqjqjsrqELKw7fC18LbUuq,First Party,,ES001,,2022-11-19T10:17:56,Marketing,Opt_in,Omnichannel
KMVyOifcmRT4GINwRPRRBaOrQpGZfBFuiE6CmT48BoHGty26wA7PkCiS3t6qbEaG,ZRP73hrtDdK9aTiAt2eKdfDMlRiIuEXvEEnA1K7SyCrNds0n46c9EQJQLQB0SKaz,First Party,,ES001,,2022-11-30T06:15:01,Marketing,Opt_in,Omnichannel
zm1ht54SgjlOgwZye3jUTDy8WDAYLE26r5QFIjVNrMqOGNFbUTZ9ceCqDXRmvXFQ,U2nnsrZgeUFM8fQMr1C6Ocd4JHtch6Uol7PONFNNvlohMru1AutV1ztpr5lqSvEG,First Party,,ES001,,2023-02-08T17:47:08,Marketing,Opt_out,Omnichannel
sPALFurSdf01ZyypNCidbEARLwJrWinUn5GNy5tHkNGgsz9aFOjRzPnVN2RrKSvl,HvxPxsDoj97jpw7swRnv6KfeQpTrHxmf52QdpoT7UhM1K3eNrOl3SoHixaYfS76v,First Party,,ES001,,2022-10-25T08:09:31,Marketing,Opt_out,Omnichannel
hwA2mB6DYN1sBhH48XXDeU4ElsdDcgrLRJ72adwAOSsNNkK2klwycmuOaM1w79YC,BHtwU5QLufze0OZtPlHDK1WMmKwvr7FEsJkwj4uMHov0Dap3xYBV8ECDuCLqped4,First Party,,ES001,,2022-11-12T04:41:40,Marketing,Opt_in,Omnichannel
